feature_40,feature_41,feature_33,feature_64,feature_61,feature_31,feature_36,feature_44,feature_77,feature_11,feature_2,feature_73,feature_65,feature_66,feature_71,feature_5,feature_28,feature_20,feature_53,feature_54,feature_35,feature_1,feature_15,feature_7,target
0.370842372,0.275849602,0.322758496,2.250495289,0.498332931,0.442606652,0.737346349,0.217492148,1.582556173,0.642353579,0.672451193,0.445759845,0.151244262,1.110316502,0.11988403,4.379067245,0.314804772,0.730838756,0.178835468,0.11988403,0.413774403,0.458423717,0.954718004,0.170281996,c-CS-m
0.37352756,0.273086953,0.317687258,2.280221124,0.523995891,0.429367863,0.724035608,0.215791791,1.567437992,0.630608758,0.642658034,0.44444988,0.14270339,1.136001174,0.118829803,4.443305458,0.266253035,0.736894164,0.177437503,0.118829803,0.419746426,0.451128496,0.972394569,0.162485388,c-CS-m
0.333333333,0.256565657,0.280583614,2.202371295,0.539095164,0.371492705,0.681032548,0.189204368,1.606365055,0.455555556,0.518294052,0.458096724,0.125179407,1.021840874,0.104087363,3.706285073,0.233333333,0.61043771,0.170483619,0.104087363,0.38372615,0.355667789,0.881257015,0.151851852,c-CS-m
0.334125368,0.254582485,0.293957909,2.209231333,0.52103303,0.379497624,0.677868296,0.18743513,1.396849625,0.439239647,0.549558724,0.412845717,0.135478356,1.051834666,0.109347335,3.817040054,0.228558497,0.5990043,0.169241101,0.109347335,0.384928717,0.353473637,0.861054537,0.154559855,c-CS-m
0.336203966,0.251444759,0.292351275,2.237944713,0.519152101,0.383229462,0.668215297,0.188050081,1.593467212,0.460963173,0.550141643,0.435539854,0.129788025,1.036506756,0.111131771,3.843512748,0.229688385,0.612464589,0.167720342,0.111131771,0.354447592,0.357393768,0.869575071,0.154334278,c-CS-m
0.31994302,0.246296296,0.264814815,2.131106406,0.519015134,0.333190883,0.623504274,0.168195719,1.593664236,0.367094017,0.454273504,0.396690975,0.125774328,1.026581981,0.091821532,3.161823362,0.1997151,0.515954416,0.160589665,0.091821532,0.409401709,0.288176638,0.738888889,0.143874644,c-CS-m
0.319611206,0.254431103,0.26815323,2.13425209,0.532285537,0.348198971,0.617066895,0.173350883,1.537163208,0.371497999,0.457690109,0.405775782,0.133477857,1.058067513,0.109012078,3.103773585,0.200543168,0.516437965,0.161427687,0.109012078,0.383933676,0.287307033,0.738136078,0.143939394,c-CS-m
0.351100464,0.264261117,0.276089235,2.189348184,0.523648914,0.357239108,0.650247043,0.164954114,1.540591419,0.391076508,0.475370564,0.38528512,0.139618794,1.042513138,0.105890658,3.307081898,0.207965264,0.540200629,0.163934426,0.105890658,0.406947148,0.297349903,0.770774068,0.148824674,c-CS-m
0.319262982,0.259798995,0.262646566,2.039839034,0.511167002,0.321943049,0.644556114,0.155231388,1.386720322,0.317420436,0.394137353,0.364185111,0.134205231,1.021830986,0.101609658,2.85879397,0.194974874,0.475711893,0.146277666,0.101609658,0.40519263,0.252093802,0.720435511,0.140201005,c-CS-m
0.327987846,0.264854828,0.267555706,2.023764542,0.529481953,0.337440918,0.648717083,0.157701104,1.373371781,0.339466577,0.406144497,0.352391369,0.136223526,1.037585761,0.105498658,2.854996624,0.194125591,0.464382174,0.14835438,0.105498658,0.408507765,0.257765024,0.729743417,0.141964889,c-CS-m
0.335575099,0.268322125,0.273840317,2.088835049,0.525641026,0.345576824,0.638041042,0.158994549,1.370280638,0.348853251,0.426452837,0.404199475,0.136785786,1.049666869,0.108015344,2.968615278,0.230729436,0.481979652,0.147284474,0.108015344,0.411622694,0.264873254,0.738575616,0.155544059,c-CS-m
0.320945946,0.280780781,0.261824324,1.873714595,0.509832221,0.319069069,0.630255255,0.131336821,1.153526971,0.298798799,0.359421922,0.388598232,0.162547357,1.042215407,0.091286307,2.554992492,0.177927928,0.420232733,0.113296049,0.091286307,0.425112613,0.239489489,0.654091592,0.136448949,c-CS-m
0.316813166,0.279034973,0.267065644,1.895190237,0.532842785,0.315129979,0.620160838,0.142677674,1.14626705,0.297737049,0.361698148,0.366475233,0.170495334,1.051687006,0.103912419,2.545539555,0.175425472,0.444361324,0.124910266,0.103912419,0.437815598,0.246493361,0.653263512,0.155975313,c-CS-m
0.313699907,0.279403541,0.249394222,1.943046114,0.536101415,0.315191053,0.604846226,0.139261437,1.060260886,0.338676608,0.37054986,0.399963256,0.181701268,1.062465552,0.102516994,2.52805219,0.191425909,0.422367195,0.123461326,0.102516994,0.411369991,0.233550792,0.648648649,0.139235788,c-CS-m
0.419854928,0.283601195,0.319015787,2.455800016,0.620061509,0.411463519,0.799886218,0.214651841,1.712404385,0.674015076,0.596358982,0.48056147,0.137292012,1.170412428,0.122072392,5.048357275,0.258284739,0.732754942,0.171910733,0.122072392,0.344616697,0.406343337,0.993599772,0.168539326,c-CS-m
0.415280519,0.279954891,0.315900761,2.460803508,0.601613282,0.397237102,0.805892303,0.210666458,1.616023181,0.689878771,0.600930364,0.442477876,0.134153027,1.122249197,0.115984024,4.967437271,0.27051029,0.729771638,0.171822382,0.115984024,0.365520158,0.396814209,0.979137299,0.166901607,c-CS-m
0.423203786,0.284382619,0.317797218,2.444479595,0.615944321,0.402552703,0.794779865,0.213540019,1.670120215,0.683493475,0.635594436,0.466782664,0.133027523,1.147975324,0.116339766,5.231464219,0.258281945,0.755628854,0.172097438,0.116339766,0.351642048,0.433099097,1.017065825,0.173239639,c-CS-m
0.40263329,0.272756827,0.298439532,2.431471569,0.587718412,0.374837451,0.720253576,0.196040804,1.576911423,0.677828349,0.569895969,0.497020503,0.141197859,1.18977881,0.121502878,4.448309493,0.229843953,0.673764629,0.164023836,0.121502878,0.342815345,0.367035111,0.879713914,0.169375813,c-CS-m
0.387315781,0.267759563,0.303361484,2.40338605,0.574513382,0.375393277,0.751283325,0.199513382,1.558191403,0.651101176,0.580394105,0.487631792,0.147810219,1.166768045,0.121350365,4.566981288,0.237622123,0.685875145,0.168187348,0.121350365,0.345255837,0.381520119,0.907931777,0.172545123,c-CS-m
0.399015614,0.282077393,0.309572301,2.360357645,0.590114527,0.384080109,0.770196877,0.185553546,1.585392807,0.655974202,0.584691107,0.498292144,0.142354832,1.143962226,0.118344384,4.56245757,0.272742702,0.700610998,0.16114125,0.118344384,0.335369993,0.400033944,0.926849966,0.172437203,c-CS-m
0.381092767,0.275353774,0.312106918,2.353576073,0.559037711,0.362617925,0.75668239,0.174512354,1.530039012,0.533018868,0.514544025,0.457347204,0.156957087,1.203120936,0.115994798,4.002358491,0.235652516,0.602201258,0.155916775,0.115994798,0.408215409,0.371069182,0.837460692,0.17177673,c-CS-m
0.399544325,0.29908865,0.327671914,2.367397872,0.570208853,0.378624689,0.775683513,0.179823985,1.590568764,0.559859155,0.56006628,0.493103901,0.157362406,1.194404308,0.119401025,4.258492129,0.265120133,0.63960232,0.148167608,0.119401025,0.402858326,0.383181442,0.904101077,0.182270091,c-CS-m
0.42371476,0.289593698,0.327321725,2.336836574,0.576852338,0.387230514,0.770107794,0.178139779,1.571466106,0.554104478,0.540215589,0.496978455,0.163557541,1.204414083,0.115738308,4.006840796,0.251658375,0.672885572,0.144771414,0.115738308,0.363598673,0.39800995,0.902777778,0.187810945,c-CS-m
0.371070669,0.29827464,0.312692035,2.329648085,0.544845842,0.349799102,0.724887733,0.164746185,1.459669885,0.481919168,0.463011108,0.521021489,0.162254749,1.220959203,0.123793211,3.203497991,0.230441976,0.525407705,0.138118966,0.123793211,0.457338691,0.317655401,0.742377688,0.200661782,c-CS-m
0.393225331,0.302650957,0.333087874,2.317457814,0.580823214,0.367206676,0.748404516,0.161646428,1.498028702,0.489690722,0.480854197,0.540766441,0.16211954,1.213688693,0.110234979,3.077074129,0.242758959,0.56185567,0.147768491,0.110234979,0.433971527,0.337260677,0.789887089,0.184830633,c-CS-m
0.406217883,0.32065776,0.340184995,2.315308087,0.588254172,0.386947585,0.780318602,0.168324775,1.500320924,0.508735868,0.516443988,0.483793325,0.178754814,1.235558408,0.126283697,3.496402878,0.256166495,0.614594039,0.144415918,0.126283697,0.442189106,0.369989723,0.794450154,0.200924974,c-CS-m
0.425044616,0.360202261,0.363176681,2.254445385,0.590601185,0.436942296,0.839976205,0.148179509,1.455546147,0.533016062,0.491671624,0.513971211,0.199195597,1.313928874,0.109864522,2.999702558,0.267400357,0.603212374,0.125317528,0.109864522,0.45687091,0.353361095,0.786139203,0.221594289,c-CS-m
0.380601248,0.321043676,0.341179807,2.17075729,0.5823369,0.406409529,0.78445831,0.145164674,1.405496119,0.488939308,0.475609756,0.505139501,0.193832599,1.278162366,0.109712608,2.969937606,0.283040272,0.562677255,0.129431508,0.109712608,0.480431083,0.351673284,0.779353375,0.192002269,c-CS-m
0.389129806,0.327551315,0.347788378,2.191566781,0.587114726,0.431627638,0.796472969,0.146190068,1.423587329,0.510841284,0.487424111,0.526327055,0.187071918,1.278253425,0.119648973,3.047123446,0.256432495,0.611448395,0.126712329,0.119648973,0.5160451,0.336513443,0.795894767,0.199768719,c-CS-m
0.405461394,0.284463277,0.33079096,2.372033552,0.537898936,0.442749529,0.774576271,0.222790507,1.620141162,1.064595104,1.025423729,0.497238134,0.139985679,1.268975041,0.131188625,4.770715631,0.303954802,0.771092279,0.176043372,0.131188625,0.415442561,0.743408663,0.987288136,0.180885122,c-CS-m
0.406967841,0.288093415,0.330781011,2.459932309,0.543452226,0.44754977,0.803024502,0.23228326,1.633793283,1.065084227,1.025459418,0.508461338,0.15162718,1.279822963,0.132621713,4.820444104,0.309437213,0.7768951,0.181411091,0.132621713,0.410892037,0.762442573,0.991194487,0.186255743,c-CS-m
0.418280182,0.342160213,0.335041762,2.438955614,0.534308094,0.457099468,0.811123766,0.236449086,1.626736292,0.967539863,1.013382688,0.525639687,0.149660574,1.395039164,0.140156658,4.891419894,0.314920273,0.773063781,0.180156658,0.140156658,0.40546697,0.755979499,0.967444951,0.190015186,c-CS-m
0.389863803,0.304609743,0.322812991,2.425059793,0.575671007,0.42234154,0.795311682,0.20954026,1.676654265,0.856207438,0.911733892,0.459806006,0.143901143,1.289131012,0.127690672,4.451807229,0.318098481,0.692640126,0.171605102,0.127690672,0.421031954,0.669722368,0.920900995,0.18936616,c-CS-m
0.394699601,0.288305673,0.324585102,2.422032326,0.569356121,0.416698829,0.773060594,0.209459459,1.642885533,0.825807282,0.839186929,0.496422893,0.151099629,1.286830949,0.135333863,4.261675029,0.288820275,0.680689566,0.171966084,0.135333863,0.408079249,0.630001287,0.881255628,0.185256658,c-CS-m
0.396560709,0.331422616,0.324908807,2.368047337,0.584023669,0.435904117,0.805367379,0.20348455,1.600065746,0.823736321,0.869723814,0.503221565,0.156081525,1.316831032,0.140565417,4.225768629,0.29064617,0.702318916,0.177449047,0.140565417,0.424048984,0.618551329,0.940463783,0.191766545,c-CS-m
0.363577967,0.281194797,0.310582945,2.35043837,0.523981434,0.381082383,0.744499759,0.187553722,1.653171738,0.748675124,0.739200257,0.487278666,0.150077359,1.322245144,0.126783565,3.980568492,0.268989883,0.64750281,0.165893072,0.126783565,0.377709973,0.619720572,0.881002088,0.182752529,c-CS-m
0.360607009,0.277221527,0.293022528,2.319748149,0.520122522,0.387046308,0.717928661,0.188802859,1.4021101,0.716051314,0.72324781,0.491704246,0.155024249,1.310388837,0.128307666,3.897371715,0.267365457,0.603254068,0.165915086,0.128307666,0.357478098,0.603723404,0.855913642,0.207603254,c-CS-m
0.349276466,0.275095202,0.285300838,2.30406615,0.502088484,0.378827113,0.736024372,0.186684852,1.545307305,0.713175933,0.757044935,0.490665757,0.153439604,1.310970932,0.133066235,3.631073877,0.263214014,0.599543031,0.167760634,0.133066235,0.357501904,0.5229246,0.831987814,0.179131759,c-CS-m
0.360612245,0.280816327,0.303061224,2.228615131,0.446405459,0.367959184,0.695102041,0.178609248,1.573832216,0.702857143,0.716734694,0.448052712,0.141428403,1.264384045,0.106365455,3.307142857,0.266530612,0.561836735,0.161548417,0.106365455,0.358163265,0.638367347,0.771632653,0.200612245,c-CS-m
0.364833786,0.291239808,0.313819778,2.227165168,0.470066257,0.361906753,0.703324273,0.178419309,1.572645528,0.698933724,0.691825214,0.439067676,0.134879319,1.243019404,0.117486985,3.329082166,0.314865147,0.580179803,0.161736867,0.117486985,0.374869329,0.618440309,0.797825632,0.204474179,c-CS-m
0.356203198,0.2825339,0.303987047,2.161199625,0.463448922,0.376846792,0.722121028,0.172563261,1.579311153,0.728799838,0.701477434,0.442361762,0.128045923,1.17373477,0.101804124,3.163124874,0.272819267,0.579032584,0.150656045,0.101804124,0.369763206,0.523578223,0.831208257,0.1969237,c-CS-m
0.362432565,0.275380088,0.314860226,2.185874799,0.540288925,0.3575282,0.685875429,0.163402889,1.530497592,0.704757234,0.678273664,0.452327448,0.156340289,1.224398074,0.109791332,3.029671408,0.314615007,0.546836685,0.146869984,0.109791332,0.38131437,0.511770476,0.811181952,0.239823443,c-CS-m
0.380231972,0.302571861,0.31896117,2.206997085,0.560252672,0.590015129,0.704488149,0.165046971,1.529964367,0.660363086,0.679021684,0.452380952,0.156300615,1.227243278,0.111111111,3.170196672,0.278870398,0.567070096,0.155328798,0.111111111,0.416540595,0.546646495,0.835350479,0.208270298,c-CS-m
0.359719196,0.289518276,0.31033648,2.134342784,0.537532216,0.398450738,0.730089567,0.161887887,1.553157216,0.687000726,0.681675139,0.482603093,0.147551546,1.174774485,0.103414948,3.023238925,0.26724764,0.535221496,0.144652062,0.103414948,0.41224885,0.515371581,0.806100218,0.214475914,c-CS-m
0.415674603,0.31588955,0.36235119,2.172476014,0.449916381,0.475777116,0.782407407,0.202050876,1.461403046,1.128637566,1.00380291,0.466332189,0.14021653,1.158524778,0.123888742,4.760085979,0.350859788,0.829613095,0.16948332,0.123888742,0.421626984,0.78422619,0.939484127,0.196015212,c-CS-m
0.414485748,0.321386898,0.371561927,2.237306018,0.478480679,0.483580597,0.799133189,0.204070866,1.449597749,1.197699617,1.063760627,0.472282059,0.148063481,1.180243549,0.128412538,4.975745958,0.337639607,0.839223204,0.167978195,0.128412538,0.417986331,0.778713119,0.964077346,0.199283214,c-CS-m
0.410344265,0.315875347,0.366944037,2.135045237,0.462967891,0.481236743,0.775004079,0.200638638,1.449485542,1.168706151,0.945994453,0.474543197,0.148039737,1.227159837,0.126086571,4.456110295,0.323054332,0.794093653,0.171678198,0.126086571,0.412628488,0.767988253,0.933349649,0.190161527,c-CS-m
0.404853708,0.338738943,0.367203447,2.222202476,0.457022688,0.445339079,0.793490587,0.193531189,1.575913749,0.979587208,0.893513268,0.457259641,0.131449559,1.162727327,0.120075825,4.319006577,0.297459741,0.739283284,0.165689236,0.120075825,0.410637333,0.646064867,0.847244273,0.189045135,c-CS-m
0.400498923,0.310125865,0.347545073,2.202150538,0.49181601,0.447443021,0.765846468,0.190561529,1.612305854,0.953963034,0.876063046,0.451314217,0.138709677,1.208841099,0.127897252,4.601655516,0.296859054,0.717655063,0.168518519,0.127897252,0.40322032,0.734437011,0.808935253,0.189250482,c-CS-m
0.400441014,0.310253583,0.34707828,2.225850746,0.479283582,0.436383682,0.772987872,0.18561194,1.538328358,0.963947078,0.868687982,0.467641791,0.138567164,1.175880597,0.123283582,4.568467475,0.296361632,0.714112459,0.16841791,0.123283582,0.382690187,0.633406836,0.830209482,0.185667034,c-CS-m
0.383007058,0.290850979,0.311093355,2.197652872,0.495676343,0.402050872,0.730190438,0.175494132,1.599830142,0.802770009,0.749633773,0.431516368,0.123533045,1.1571958,0.112492279,4.092289253,0.308563058,0.653216141,0.171479308,0.112492279,0.364229591,0.571314423,0.777333866,0.179651085,c-CS-m
0.379613591,0.290739507,0.313790806,2.207648991,0.498826842,0.411725516,0.713524317,0.175895511,1.537384639,0.828514324,0.843304464,0.453777569,0.133661818,1.179727827,0.12106992,4.126449034,0.275416389,0.658227848,0.175660879,0.12106992,0.356828781,0.639173884,0.779347102,0.178814124,c-CS-m
0.372976589,0.289899666,0.334046823,2.169204341,0.496915749,0.4109699,0.731505017,0.168189271,1.510111658,0.890568562,0.835317726,0.441789646,0.131490591,1.189427657,0.120559069,4.258996656,0.28,0.683478261,0.166081049,0.120559069,0.345819398,0.618862876,0.751304348,0.182073579,c-CS-m
0.377229801,0.287513116,0.310772998,2.187567834,0.48949186,0.390171389,0.713186429,0.163295511,1.58677849,0.779993005,0.702343477,0.436803157,0.131327084,1.236112481,0.117316231,3.827911857,0.27544596,0.61559986,0.160138135,0.117316231,0.346449808,0.538125219,0.715809724,0.217033928,c-CS-m
0.365336658,0.309226933,0.320270752,2.176231941,0.486542648,0.401318133,0.70484503,0.162180883,1.568771027,0.850374065,0.802814393,0.446269543,0.130912329,1.234217297,0.117652879,3.833808336,0.276273602,0.627182045,0.167623194,0.117652879,0.358211614,0.618631991,0.754898468,0.190594941,c-CS-m
0.366077866,0.302271089,0.339942322,2.118882485,0.49037804,0.40483057,0.719718818,0.159617075,1.549184331,0.85147801,0.800468637,0.463417017,0.138614829,1.238448764,0.116147309,3.642573901,0.286049027,0.660778659,0.160886979,0.116147309,0.385364095,0.563806777,0.740987743,0.201694304,c-CS-m
0.346710526,0.281140351,0.319736842,2.109331568,0.479152879,0.38377193,0.694736842,0.146260754,1.430840503,0.74627193,0.654166667,0.435473197,0.13514229,1.231369954,0.112772998,3.501096491,0.267105263,0.604605263,0.140304434,0.112772998,0.351315789,0.528070175,0.677850877,0.197587719,c-CS-m
0.362383281,0.285237884,0.351489551,2.113278119,0.486641731,0.356825256,0.713650511,0.147742453,1.455516965,0.71342819,0.702756781,0.427865349,0.141998397,1.250734705,0.11180871,3.451311694,0.267896843,0.60982659,0.137456586,0.11180871,0.365495776,0.531347265,0.726989773,0.203201423,c-CS-m
0.331035923,0.2786132,0.303884712,2.068865051,0.453979605,0.355054302,0.688387636,0.142497682,1.473049927,0.682957393,0.639933166,0.430274136,0.148722024,1.20884651,0.105284068,3.396616541,0.261278195,0.596073517,0.15852205,0.105284068,0.365705931,0.472848789,0.668128655,0.200292398,c-CS-m
0.317908818,0.308217308,0.565247065,2.46851866,0.567961536,0.366912367,0.879197379,0.178508738,1.027627261,0.405814906,0.512558013,0.464092193,0.149584065,1.415324735,0.129512325,4.32964783,0.276549277,0.66994267,0.180874609,0.129512325,0.473518974,0.322140322,0.923832924,0.171853672,c-SC-m
0.303792468,0.283908349,0.553068212,2.471605125,0.562817499,0.356333948,0.860811167,0.178482068,0.982182121,0.397945747,0.488543587,0.462354993,0.149442717,1.402077489,0.127682159,4.329734001,0.262707401,0.649855149,0.177951323,0.127682159,0.434158546,0.305504346,0.909007111,0.164998683,c-SC-m
0.320617993,0.295870932,0.567815149,2.45508612,0.580443346,0.367240908,0.847142467,0.180118946,0.990036302,0.401832103,0.518457752,0.470842666,0.154398702,1.396153549,0.130377694,4.61730927,0.277960077,0.697839759,0.180582374,0.130377694,0.465135357,0.327590922,0.950095707,0.172955975,c-SC-m
